Date,price_vs_SMA200,SMA50_vs_SMA200,RSI14,ATR14_pct,hvol20,vol_ratio,MACD_hist
2024-09-10,-0.16918123812011562,-0.05917451387434332,27.864865851743062,0.02689468740430964,0.3355243889933117,1.7229231589226455,-0.572056792380343
2024-09-11,-0.14897547834910163,-0.06106869323671591,34.972244056845014,0.026878025919308685,0.3434948627270965,1.5127538157215072,-0.46608018122812367
2024-09-12,-0.12757271135938883,-0.06280287298928601,41.56961824536103,0.02701907392466994,0.3432006191905897,1.3438953400687954,-0.25214016907067505
2024-09-13,-0.13112977378438972,-0.06471089540786837,40.71214314803911,0.02713096472261883,0.34290615711026295,1.1140285362031421,-0.10753038786080249
2024-09-14,-0.1305674697471296,-0.06626114187517126,40.71214314803911,0.0251930386710032,0.34290615711026295,0.0,0.006710580504673214
2024-09-15,-0.1300226290251923,-0.06783288818782975,40.71214314803911,0.023393535908788687,0.31170137769170414,0.0,0.0959129702146242
2024-09-16,-0.11131402701094067,-0.0691429183035195,46.87153916307549,0.023365426294906892,0.3173572159520192,1.1572198433862566,0.2564240269844369
2024-09-17,-0.09686411451995049,-0.06979670901951492,51.0546792241898,0.023678958836530956,0.32214718952706506,1.003358230975474,0.43093399263373433
2024-09-18,-0.0998989784746949,-0.07023161349193517,49.97602412544377,0.02383722380870164,0.31270075403089903,0.43692638736982264,0.5160192289851309
2024-09-19,-0.08623263306980787,-0.07127195453773272,53.87410575000386,0.024157520898318685,0.3005467711621012,0.3964893098234655,0.6236571664420478
2024-09-20,-0.08621788592561888,-0.07198512087454689,53.74401077356267,0.02347423499436725,0.3005333629415313,1.3128366314934197,0.6700823067343469
2024-09-21,-0.0858560881922774,-0.07202442563725663,53.74401077356267,0.02179750392334102,0.3005333629415313,0.0,0.6760939679761491
2024-09-22,-0.08543702092999504,-0.07200594177820903,53.74401077356267,0.02024053935738809,0.3005333629415313,0.0,0.6549191473594236
2024-09-23,-0.10466007322261198,-0.07230216280657202,46.49804860399654,0.021675321938627163,0.2672991844073301,1.5140069374510463,0.5174046056932653
2024-09-24,-0.089145642332467,-0.07227265577250173,51.86387314661425,0.021818655236022572,0.2662566863300861,1.479752222478514,0.4878598261388618
2024-09-25,-0.1124780023533547,-0.07267517269728682,44.338501626989334,0.02335593850926687,0.2841417198087208,2.176768978744099,0.33114384810416153
2024-09-26,-0.13763553793109176,-0.0739910513368318,37.93522628541327,0.025565017412083182,0.29304457506611953,2.123511452314393,0.09260675945283736
2024-09-27,-0.130596115696156,-0.075458213185473,40.28023076098899,0.02522713480968929,0.2942076922360913,1.4085462533238642,-0.02346167893452744
2024-09-28,-0.13007585780467926,-0.07711485756339406,40.28023076098899,0.023425196608997195,0.2942076922360913,0.0,-0.08917831157835099
2024-09-29,-0.12943494128672203,-0.07864644738503603,40.28023076098899,0.021751968279783106,0.28894462352737643,0.0,-0.11968717797292339
2024-09-30,-0.1288346158737479,-0.0800917532883919,40.24298614343889,0.022034871032773084,0.24065016725529412,1.5914513496302,-0.12689469505891315
2024-10-01,-0.10698126667034322,-0.08204888840649402,48.71795094243937,0.025712978953629742,0.2414100744021197,2.8587691885794864,-0.012254460574721793
2024-10-02,-0.10290087611634235,-0.0835178794618788,49.961009414980474,0.02649478538321213,0.22627166273553492,1.8064645104269692,0.08406888323376205
2024-10-03,-0.05625954363586329,-0.08392516931343415,62.90736361254196,0.027263887054848706,0.2874769433980935,1.878404974558856,0.3768217663182044
2024-10-04,-0.04717255471609742,-0.08440427051347338,64.73117913817853,0.027114696559219772,0.28772884169212165,1.6083117705325434,0.5888633488083679
2024-10-05,-0.04661746987558282,-0.08445280152344455,64.73117913817853,0.0251779325192755,0.28772884169212165,0.0,0.6951012249966034
2024-10-06,-0.046171223709125436,-0.08460646309792608,64.73117913817853,0.02337950876789868,0.2810362080932847,0.0,0.72786994651734
2024-10-07,-0.010528376648452447,-0.08425003471786606,71.85200707511189,0.024432923776183977,0.3031488233530849,1.610152671653058,0.8873497603216114
2024-10-08,-0.055893133441587826,-0.08404052818218356,56.079885555726406,0.029390688359002153,0.35159877578528265,1.7746017184443408,0.7119010581842751
2024-10-09,-0.059682099662486957,-0.08381142340828818,54.88065320297045,0.03026210034605681,0.3490657010371319,1.356852713500796,0.540869489705239
2024-10-10,-0.025873764303637557,-0.08252333099835309,61.83248215184427,0.029958706828388696,0.36980639238746277,1.0846090037059237,0.5679635889201521
2024-10-11,-0.029199841710699847,-0.08149146026614792,60.713141130140464,0.029353007461776923,0.37045535709309313,1.0101237593985686,0.5314528745062613
2024-10-12,-0.028821765070931767,-0.08094609473628231,60.713141130140464,0.02725636407165,0.37045535709309313,0.0,0.4742857394515938
2024-10-13,-0.02846025848573212,-0.08041626702144423,60.713141130140464,0.025309480923675,0.35945557891878005,0.0,0.40608736266607814
2024-10-14,-0.05013394017075776,-0.08012107207926869,53.497441249205295,0.027680380999640073,0.36788230434703106,0.9333714024941672,0.22322004788928207
2024-10-15,-0.09121106935261114,-0.0811369065478414,43.127562356383066,0.031056304385096222,0.3906803024091812,1.1510409992135873,-0.11944521420269005
2024-10-16,-0.09291121115854702,-0.08170500833246726,42.607580664707235,0.030610477031301046,0.3748095102844692,0.8153281113118954,-0.348751519323109
2024-10-17,-0.08856889598941199,-0.08195787382034371,43.68513171230486,0.029999320697934595,0.37435473190745616,0.7095852327409092,-0.4641967557621399
2024-10-18,-0.10643457295219336,-0.08282649771414366,39.54451346970649,0.031061084316055025,0.3828401291196004,0.35475042858391725,-0.611570537591133
2024-10-19,-0.10551485709486899,-0.08300155894342923,39.54451346970649,0.02884243543633681,0.3828401291196004,0.0,-0.6773016252020384
2024-10-20,-0.104577030046063,-0.08316037708284822,39.54451346970649,0.02678226147659847,0.3828344862552278,0.0,-0.68687121412294
2024-10-21,-0.08629563238130603,-0.08298317099954548,45.50620088877726,0.026451941529761238,0.3791955750032763,0.4139285545830726,-0.5736572557846061
2024-10-22,-0.06558656815812658,-0.082480891721575,51.3993534474988,0.026627269546399757,0.3863194735410307,1.5107734086763314,-0.3759868186550046
2024-10-23,-0.0817355729812639,-0.08140856032245848,46.70641791382721,0.027164736161690264,0.34408987830574284,1.3965737637481135,-0.31676620225046875
2024-10-24,-0.08827220627455538,-0.08015385510080143,44.77209552553304,0.02804818194165834,0.3422944047992241,1.4097017067430258,-0.2994802977908922
2024-10-25,-0.06673108510177642,-0.07859391672727076,50.78898181315244,0.027418227341034062,0.3538886905121957,1.3195337530089233,-0.17021811112555182
2024-10-26,-0.06591434761024798,-0.07671787772434221,50.78898181315244,0.0254597825309602,0.3538886905121957,0.0,-0.07862938779134235
2024-10-27,-0.06503650986324516,-0.07477950457475235,50.78898181315244,0.023641226635891615,0.32333550113772097,0.0,-0.015275681357301285
2024-10-28,-0.12133886617689092,-0.07379098563579142,36.89581849006686,0.028538115968656855,0.3528071146981863,2.1760553173140673,-0.2537032442994182
2024-10-29,-0.12250009662550694,-0.07306711932512322,36.48060659600271,0.028479682094516078,0.3528508752567163,1.557992913143986,-0.39825552038644385
2024-10-30,-0.10322340743618247,-0.0712866230135205,42.24497056553679,0.02794631263992553,0.3341852544370499,1.534934245399226,-0.37528949855753935
2024-10-31,-0.09375616634815881,-0.06977986386081893,44.75184942562289,0.02829519049882021,0.3380061452204823,1.6783863145592346,-0.29553805696026847
2024-11-01,-0.08979873894397404,-0.06867377108233924,45.65078158420512,0.028438233733151515,0.3387482181519459,1.5920468180120622,-0.21050551454701483
2024-11-02,-0.08885173629742806,-0.0674845098098754,45.65078158420513,0.026406931323640692,0.3387482181519459,0.0,-0.14081843220819124
2024-11-03,-0.0880625566298411,-0.06645635286368873,45.65078158420512,0.024520721943380643,0.3314418877627793,0.0,-0.08408174527005396
2024-11-04,-0.061384909276604435,-0.06502540139972081,53.74330524804041,0.02445709806100775,0.31119869096533626,1.5460831342899986,0.0881144817356252
2024-11-05,-0.05386306864706029,-0.06384092477919695,55.61256651213555,0.02391535802218169,0.3117207734056736,1.323652669292089,0.23027665250753737
2024-11-06,-0.057096338951324016,-0.0630044895196472,54.250501192836055,0.02517950698153421,0.31213710021829627,1.9724402448627092,0.29330685774878845
2024-11-07,-0.04760901023309367,-0.06195807044434904,56.79555572123921,0.02535589838049745,0.30281520456091904,1.6859023245136096,0.36466875178185754
2024-11-08,-0.07290869502005692,-0.06160126375665445,48.2525948332303,0.02661246139289048,0.32073526366153454,1.5890132583093488,0.26756381818780245
2024-11-09,-0.07211544147996406,-0.06120440027194553,48.2525948332303,0.0247115712933983,0.32073526366153454,0.0,0.19570689838554328
2024-11-10,-0.07135452710028517,-0.060840936367582615,48.2525948332303,0.022946459058155563,0.3133377033032493,0.0,0.1429957473577858
2024-11-11,-0.10130938818824833,-0.06090267511089395,39.485841883711295,0.02481169847881491,0.32356396694515066,1.620663767601086,-0.044611016938734926
2024-11-12,-0.0993170459938824,-0.060521088277642014,39.887955727914026,0.024459399533059437,0.31843620013660223,1.2776906220484747,-0.15239277456329625
2024-11-13,-0.09429496645180745,-0.06039093211948351,41.50983275671646,0.024613541249261753,0.31820801200007726,1.681749803628056,-0.18946654265893142
2024-11-14,-0.08980887923766467,-0.059710272300265946,42.95351005445038,0.024293993050773746,0.3064177151145431,1.0241500011353968,-0.18239937697785313
2024-11-15,-0.11114769998407237,-0.05890935578660975,36.8574621439285,0.02512785380077112,0.3164225552929028,0.8657706428094444,-0.2720645262730936
2024-11-16,-0.11026800490718651,-0.05828595589254928,36.857462143928515,0.023333007100716043,0.3164225552929028,0.0,-0.30982543651080807
2024-11-17,-0.10955991818379127,-0.05784474010210255,36.857462143928515,0.021666363736379184,0.2303271671298644,0.0,-0.31236813110680406
2024-11-18,-0.08052940343285268,-0.056971023245153976,48.48839790670503,0.02236742208126527,0.2566215500848982,0.533223250611063,-0.15542123951136888
2024-11-19,-0.07693659090889989,-0.056099492632668016,49.56368692344059,0.02197734192930024,0.24650659008845696,0.45308864383206715,-0.02827500256357729
2024-11-20,-0.08329047942422549,-0.05577460169140421,47.16640882160292,0.022013629549659457,0.2458356398331706,1.2180568737038209,0.02572922902287289
2024-11-21,-0.06642066106657574,-0.055270971754507514,52.961924730111804,0.021631363932419927,0.2538583878948112,1.481339609043243,0.14268026026076175
2024-11-22,-0.05078072764139429,-0.05547351105832,57.603810943412796,0.021990718898802712,0.25987555974519433,1.925255432728168,0.28688580651741025
2024-11-23,-0.05032899236304322,-0.055861169801574684,57.603810943412796,0.02041995326317395,0.25987555974519433,0.0,0.36720849317195475
2024-11-24,-0.04983817652810941,-0.056210806530974475,57.603810943412796,0.01896138517294724,0.23930291982168825,0.0,0.4024430506486142
2024-11-25,-0.07988107373698002,-0.057012945939565185,46.13217657849356,0.021033323266655257,0.2632398193363476,1.8639694089835788,0.25987260476869106
